service_id,date,exception_type
ATB:Timetable:1600085-2018-12-24,20181227,1
ATB:Timetable:1600085-2018-12-24,20181228,1
ATB:Timetable:1600085-2018-12-24,20181229,1
ATB:Timetable:1600085-2018-12-24,20181231,1
ATB:Timetable:1600796-2018-12-24,20181227,1
ATB:Timetable:1600796-2018-12-24,20181228,1
ATB:Timetable:1600796-2018-12-24,20181229,1
ATB:Timetable:1600796-2018-12-24,20181231,1
ATB:Timetable:1600756-2018-12-24,20181227,1
ATB:Timetable:1600756-2018-12-24,20181228,1
ATB:Timetable:1600756-2018-12-24,20181229,1
ATB:Timetable:1600756-2018-12-24,20181231,1
ATB:Timetable:1600036-2019-01-01,20190101,2
ATB:Timetable:1600036-2019-01-01,20190419,2
ATB:Timetable:1600036-2019-01-01,20190422,2
ATB:Timetable:1600036-2019-01-01,20190517,2
ATB:Timetable:1600036-2019-01-01,20190610,2
ATB:Timetable:1600743-2018-12-24,20181226,1
ATB:Timetable:1600743-2018-12-24,20181230,1
ATB:Timetable:1600776-2018-12-24,20181227,1
ATB:Timetable:1600776-2018-12-24,20181228,1
ATB:Timetable:1600776-2018-12-24,20181229,1
ATB:Timetable:1600776-2018-12-24,20181231,1
ATB:Timetable:1600065-2018-12-24,20181224,1
ATB:Timetable:1600065-2018-12-24,20181231,1
ATB:Timetable:1601040-2018-12-24,20181230,1
ATB:Timetable:1600363-2018-12-24,20181227,1
ATB:Timetable:1600363-2018-12-24,20181228,1
ATB:Timetable:1600363-2018-12-24,20181229,1
ATB:Timetable:1600363-2018-12-24,20181231,1
ATB:Timetable:1601060-2018-12-24,20181230,1
ATB:Timetable:1600330-2018-12-24,20181227,1
ATB:Timetable:1600330-2018-12-24,20181228,1
ATB:Timetable:1600330-2018-12-24,20181229,1
ATB:Timetable:1600330-2018-12-24,20181231,1
ATB:Timetable:1600217-2018-12-24,20181227,1
ATB:Timetable:1600217-2018-12-24,20181228,1
ATB:Timetable:1600217-2018-12-24,20181229,1
ATB:Timetable:1600217-2018-12-24,20181231,1
ATB:Timetable:1600257-2018-12-24,20181227,1
ATB:Timetable:1600257-2018-12-24,20181228,1
ATB:Timetable:1600257-2018-12-24,20181229,1
ATB:Timetable:1600257-2018-12-24,20181231,1
ATB:Timetable:1600763-2018-12-24,20181227,1
ATB:Timetable:1600763-2018-12-24,20181228,1
ATB:Timetable:1600763-2018-12-24,20181229,1
ATB:Timetable:1600763-2018-12-24,20181231,1
ATB:Timetable:1600601-2018-12-24,20181227,1
ATB:Timetable:1600601-2018-12-24,20181228,1
ATB:Timetable:1600601-2018-12-24,20181229,1
ATB:Timetable:1600601-2018-12-24,20181231,1
ATB:Timetable:1600343-2018-12-24,20181227,1
ATB:Timetable:1600343-2018-12-24,20181228,1
ATB:Timetable:1600343-2018-12-24,20181229,1
ATB:Timetable:1600343-2018-12-24,20181231,1
ATB:Timetable:1601080-2018-12-24,20181230,1
ATB:Timetable:1600053-2019-01-01,20190106,1
ATB:Timetable:1600053-2019-01-01,20190113,1
ATB:Timetable:1600053-2019-01-01,20190120,1
ATB:Timetable:1600053-2019-01-01,20190127,1
ATB:Timetable:1600053-2019-01-01,20190203,1
ATB:Timetable:1600053-2019-01-01,20190210,1
ATB:Timetable:1600053-2019-01-01,20190217,1
ATB:Timetable:1600053-2019-01-01,20190224,1
ATB:Timetable:1600053-2019-01-01,20190303,1
ATB:Timetable:1600053-2019-01-01,20190310,1
ATB:Timetable:1600053-2019-01-01,20190317,1
ATB:Timetable:1600053-2019-01-01,20190324,1
ATB:Timetable:1600053-2019-01-01,20190331,1
ATB:Timetable:1600053-2019-01-01,20190407,1
ATB:Timetable:1600053-2019-01-01,20190414,1
ATB:Timetable:1600053-2019-01-01,20190418,1
ATB:Timetable:1600053-2019-01-01,20190419,1
ATB:Timetable:1600053-2019-01-01,20190421,1
ATB:Timetable:1600053-2019-01-01,20190422,1
ATB:Timetable:1600053-2019-01-01,20190428,1
ATB:Timetable:1600053-2019-01-01,20190501,1
ATB:Timetable:1600053-2019-01-01,20190505,1
ATB:Timetable:1600053-2019-01-01,20190512,1
ATB:Timetable:1600053-2019-01-01,20190519,1
ATB:Timetable:1600053-2019-01-01,20190526,1
ATB:Timetable:1600053-2019-01-01,20190530,1
