shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ATB:JourneyPattern:0820110-2019-04-22,63.79926,8.68128,212,83954.02
ATB:JourneyPattern:0830103-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830103-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830103-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830103-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830103-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830103-2019-04-22,64.33237,10.44411,5,467.55588
ATB:JourneyPattern:0830103-2019-04-22,64.33419,10.4421,6,769.4042
ATB:JourneyPattern:0830103-2019-04-22,64.33573,10.43916,7,1138.8641
ATB:JourneyPattern:0830103-2019-04-22,64.33745,10.43482,8,1658.5486
ATB:JourneyPattern:0830103-2019-04-22,64.33891,10.4301,9,2208.539
ATB:JourneyPattern:0830103-2019-04-22,64.33998,10.42624,10,2654.4358
ATB:JourneyPattern:0830103-2019-04-22,64.34065,10.42313,11,3008.5823
ATB:JourneyPattern:0830103-2019-04-22,64.34085,10.42145,12,3196.9194
ATB:JourneyPattern:0830103-2019-04-22,64.34086,10.42038,13,3316.0366
ATB:JourneyPattern:0830103-2019-04-22,64.34068,10.41879,14,3494.165
ATB:JourneyPattern:0830103-2019-04-22,64.34053,10.41705,15,3688.5793
ATB:JourneyPattern:0830103-2019-04-22,64.34053,10.41705,16,3688.5793
ATB:JourneyPattern:0830103-2019-04-22,64.34077,10.41877,17,3884.1091
ATB:JourneyPattern:0830103-2019-04-22,64.34097,10.42022,18,4047.0508
ATB:JourneyPattern:0830103-2019-04-22,64.34106,10.42138,19,4176.5693
ATB:JourneyPattern:0830103-2019-04-22,64.34106,10.42333,20,4393.6426
ATB:JourneyPattern:0830103-2019-04-22,64.34106,10.42633,21,4727.601
ATB:JourneyPattern:0830103-2019-04-22,64.34141,10.4298,22,5115.8394
ATB:JourneyPattern:0830103-2019-04-22,64.34229,10.43341,23,5529.47
ATB:JourneyPattern:0830103-2019-04-22,64.34331,10.43568,24,5806.504
ATB:JourneyPattern:0830103-2019-04-22,64.34561,10.43796,25,6167.021
ATB:JourneyPattern:0830103-2019-04-22,64.3487,10.44044,26,6608.0835
ATB:JourneyPattern:0830103-2019-04-22,64.35302,10.44218,27,7126.5264
ATB:JourneyPattern:0830103-2019-04-22,64.35444,10.44285,28,7301.3125
ATB:JourneyPattern:0830103-2019-04-22,64.36728,10.45898,29,9596.337
ATB:JourneyPattern:0830103-2019-04-22,64.36868,10.46029,30,9809.771
ATB:JourneyPattern:0830103-2019-04-22,64.37668,10.46508,31,10847.757
ATB:JourneyPattern:0830103-2019-04-22,64.3951,10.47669,32,13271.58
ATB:JourneyPattern:0830103-2019-04-22,64.39543,10.47718,33,13337.344
ATB:JourneyPattern:0830103-2019-04-22,64.39558,10.47767,34,13394.389
ATB:JourneyPattern:0830103-2019-04-22,64.39559,10.47825,35,13458.964
ATB:JourneyPattern:0830103-2019-04-22,64.39547,10.4789,36,13532.544
ATB:JourneyPattern:0830103-2019-04-22,64.39518,10.47936,37,13593.078
ATB:JourneyPattern:0830103-2019-04-22,64.39482,10.48024,38,13698.919
ATB:JourneyPattern:0830103-2019-04-22,64.39458,10.48094,39,13781.296
ATB:JourneyPattern:0830103-2019-04-22,64.39439,10.48165,40,13863.113
ATB:JourneyPattern:0830103-2019-04-22,64.39439,10.48165,41,13863.113
ATB:JourneyPattern:0830103-2019-04-22,64.39458,10.48094,42,13944.932
ATB:JourneyPattern:0830103-2019-04-22,64.39482,10.48024,43,14027.308
ATB:JourneyPattern:0830103-2019-04-22,64.39518,10.47936,44,14133.149
ATB:JourneyPattern:0830103-2019-04-22,64.39547,10.4789,45,14193.683
ATB:JourneyPattern:0830103-2019-04-22,64.39559,10.47825,46,14267.264
ATB:JourneyPattern:0830103-2019-04-22,64.39558,10.47767,47,14331.838
ATB:JourneyPattern:0830103-2019-04-22,64.39543,10.47718,48,14388.884
ATB:JourneyPattern:0830103-2019-04-22,64.3951,10.47669,49,14454.646
ATB:JourneyPattern:0830103-2019-04-22,64.37668,10.46508,50,16878.47
ATB:JourneyPattern:0830103-2019-04-22,64.36868,10.46029,51,17916.455
ATB:JourneyPattern:0830103-2019-04-22,64.36728,10.45898,52,18129.89
ATB:JourneyPattern:0830103-2019-04-22,64.35444,10.44285,53,20424.914
ATB:JourneyPattern:0830103-2019-04-22,64.35302,10.44218,54,20599.701
ATB:JourneyPattern:0830103-2019-04-22,64.35302,10.44218,55,20599.701
ATB:JourneyPattern:0830103-2019-04-22,64.35186,10.44205,56,20729.639
ATB:JourneyPattern:0830103-2019-04-22,64.34673,10.44291,57,21308.678
ATB:JourneyPattern:0830103-2019-04-22,64.33727,10.44525,58,22393.498
ATB:JourneyPattern:0830103-2019-04-22,64.33268,10.44568,59,22906.691
ATB:JourneyPattern:0830103-2019-04-22,64.32991,10.44559,60,23215.209
ATB:JourneyPattern:0830103-2019-04-22,64.32901,10.44547,61,23316.283
ATB:JourneyPattern:0830103-2019-04-22,64.32878,10.44541,62,23342.744
ATB:JourneyPattern:0830103-2019-04-22,64.32862,10.44532,63,23363.18
ATB:JourneyPattern:0830103-2019-04-22,64.32862,10.44532,64,23363.18
ATB:JourneyPattern:0830105-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830105-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830105-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830105-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830105-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830105-2019-04-22,64.33268,10.44568,5,456.48776
ATB:JourneyPattern:0830105-2019-04-22,64.33727,10.44525,6,969.68146
ATB:JourneyPattern:0830105-2019-04-22,64.34673,10.44291,7,2054.5024
ATB:JourneyPattern:0830105-2019-04-22,64.35186,10.44205,8,2633.5403
ATB:JourneyPattern:0830105-2019-04-22,64.35302,10.44218,9,2763.4792
ATB:JourneyPattern:0830105-2019-04-22,64.35444,10.44285,10,2938.2651
ATB:JourneyPattern:0830105-2019-04-22,64.36728,10.45898,11,5233.29
ATB:JourneyPattern:0830105-2019-04-22,64.36868,10.46029,12,5446.7246
ATB:JourneyPattern:0830105-2019-04-22,64.37668,10.46508,13,6484.71
ATB:JourneyPattern:0830105-2019-04-22,64.3951,10.47669,14,8908.533
ATB:JourneyPattern:0830105-2019-04-22,64.39543,10.47718,15,8974.297
ATB:JourneyPattern:0830105-2019-04-22,64.39558,10.47767,16,9031.342
ATB:JourneyPattern:0830105-2019-04-22,64.39559,10.47825,17,9095.916
ATB:JourneyPattern:0830105-2019-04-22,64.39547,10.4789,18,9169.497
ATB:JourneyPattern:0830105-2019-04-22,64.39518,10.47936,19,9230.03
ATB:JourneyPattern:0830105-2019-04-22,64.39482,10.48024,20,9335.872
ATB:JourneyPattern:0830105-2019-04-22,64.39458,10.48094,21,9418.248
ATB:JourneyPattern:0830105-2019-04-22,64.39439,10.48165,22,9500.066
ATB:JourneyPattern:0830105-2019-04-22,64.39439,10.48165,23,9500.066
ATB:JourneyPattern:0830105-2019-04-22,64.39458,10.48094,24,9581.884
ATB:JourneyPattern:0830105-2019-04-22,64.39482,10.48024,25,9664.261
ATB:JourneyPattern:0830105-2019-04-22,64.39518,10.47936,26,9770.102
ATB:JourneyPattern:0830105-2019-04-22,64.39547,10.4789,27,9830.636
ATB:JourneyPattern:0830105-2019-04-22,64.39559,10.47825,28,9904.216
ATB:JourneyPattern:0830105-2019-04-22,64.39558,10.47767,29,9968.791
ATB:JourneyPattern:0830105-2019-04-22,64.39543,10.47718,30,10025.836
ATB:JourneyPattern:0830105-2019-04-22,64.3951,10.47669,31,10091.6
ATB:JourneyPattern:0830105-2019-04-22,64.37668,10.46508,32,12515.423
ATB:JourneyPattern:0830105-2019-04-22,64.36868,10.46029,33,13553.408
ATB:JourneyPattern:0830105-2019-04-22,64.36728,10.45898,34,13766.843
ATB:JourneyPattern:0830105-2019-04-22,64.35444,10.44285,35,16061.867
ATB:JourneyPattern:0830105-2019-04-22,64.35302,10.44218,36,16236.653
ATB:JourneyPattern:0830105-2019-04-22,64.35302,10.44218,37,16236.653
ATB:JourneyPattern:0830105-2019-04-22,64.35186,10.44205,38,16366.592
ATB:JourneyPattern:0830105-2019-04-22,64.34673,10.44291,39,16945.63
ATB:JourneyPattern:0830105-2019-04-22,64.33727,10.44525,40,18030.451
ATB:JourneyPattern:0830105-2019-04-22,64.33268,10.44568,41,18543.645
ATB:JourneyPattern:0830105-2019-04-22,64.32991,10.44559,42,18852.162
ATB:JourneyPattern:0830105-2019-04-22,64.32901,10.44547,43,18953.236
ATB:JourneyPattern:0830105-2019-04-22,64.32878,10.44541,44,18979.697
ATB:JourneyPattern:0830105-2019-04-22,64.32862,10.44532,45,19000.133
ATB:JourneyPattern:0830105-2019-04-22,64.32862,10.44532,46,19000.133
ATB:JourneyPattern:0830104-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830104-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830104-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830104-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830104-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830104-2019-04-22,64.33268,10.44568,5,456.48776
ATB:JourneyPattern:0830104-2019-04-22,64.33727,10.44525,6,969.68146
ATB:JourneyPattern:0830104-2019-04-22,64.34673,10.44291,7,2054.5024
ATB:JourneyPattern:0830104-2019-04-22,64.35186,10.44205,8,2633.5403
ATB:JourneyPattern:0830104-2019-04-22,64.35302,10.44218,9,2763.4792
ATB:JourneyPattern:0830104-2019-04-22,64.35444,10.44285,10,2938.2651
ATB:JourneyPattern:0830104-2019-04-22,64.36728,10.45898,11,5233.29
ATB:JourneyPattern:0830104-2019-04-22,64.36868,10.46029,12,5446.7246
ATB:JourneyPattern:0830104-2019-04-22,64.37668,10.46508,13,6484.71
ATB:JourneyPattern:0830104-2019-04-22,64.3951,10.47669,14,8908.533
ATB:JourneyPattern:0830104-2019-04-22,64.39543,10.47718,15,8974.297
ATB:JourneyPattern:0830104-2019-04-22,64.39558,10.47767,16,9031.342
ATB:JourneyPattern:0830104-2019-04-22,64.39559,10.47825,17,9095.916
ATB:JourneyPattern:0830104-2019-04-22,64.39547,10.4789,18,9169.497
ATB:JourneyPattern:0830104-2019-04-22,64.39518,10.47936,19,9230.03
ATB:JourneyPattern:0830104-2019-04-22,64.39482,10.48024,20,9335.872
ATB:JourneyPattern:0830104-2019-04-22,64.39458,10.48094,21,9418.248
ATB:JourneyPattern:0830104-2019-04-22,64.39439,10.48165,22,9500.066
ATB:JourneyPattern:0830104-2019-04-22,64.39439,10.48165,23,9500.066
ATB:JourneyPattern:0830104-2019-04-22,64.39458,10.48094,24,9581.884
ATB:JourneyPattern:0830104-2019-04-22,64.39482,10.48024,25,9664.261
ATB:JourneyPattern:0830104-2019-04-22,64.39518,10.47936,26,9770.102
ATB:JourneyPattern:0830104-2019-04-22,64.39547,10.4789,27,9830.636
ATB:JourneyPattern:0830104-2019-04-22,64.39559,10.47825,28,9904.216
ATB:JourneyPattern:0830104-2019-04-22,64.39558,10.47767,29,9968.791
ATB:JourneyPattern:0830104-2019-04-22,64.39543,10.47718,30,10025.836
ATB:JourneyPattern:0830104-2019-04-22,64.3951,10.47669,31,10091.6
ATB:JourneyPattern:0830104-2019-04-22,64.37668,10.46508,32,12515.423
ATB:JourneyPattern:0830104-2019-04-22,64.36868,10.46029,33,13553.408
ATB:JourneyPattern:0830104-2019-04-22,64.36728,10.45898,34,13766.843
ATB:JourneyPattern:0830104-2019-04-22,64.35444,10.44285,35,16061.867
ATB:JourneyPattern:0830104-2019-04-22,64.35302,10.44218,36,16236.653
ATB:JourneyPattern:0830104-2019-04-22,64.35302,10.44218,37,16236.653
ATB:JourneyPattern:0830104-2019-04-22,64.3487,10.44044,38,16755.096
ATB:JourneyPattern:0830104-2019-04-22,64.34561,10.43796,39,17196.158
ATB:JourneyPattern:0830104-2019-04-22,64.34331,10.43568,40,17556.676
ATB:JourneyPattern:0830104-2019-04-22,64.34229,10.43341,41,17833.709
ATB:JourneyPattern:0830104-2019-04-22,64.34141,10.4298,42,18247.34
ATB:JourneyPattern:0830104-2019-04-22,64.34106,10.42633,43,18635.578
ATB:JourneyPattern:0830104-2019-04-22,64.34106,10.42333,44,18969.537
ATB:JourneyPattern:0830104-2019-04-22,64.34106,10.42138,45,19186.611
ATB:JourneyPattern:0830104-2019-04-22,64.34097,10.42022,46,19316.129
ATB:JourneyPattern:0830104-2019-04-22,64.34077,10.41877,47,19479.07
ATB:JourneyPattern:0830104-2019-04-22,64.34053,10.41703,48,19674.6
ATB:JourneyPattern:0830104-2019-04-22,64.34053,10.41703,49,19674.6
ATB:JourneyPattern:0830104-2019-04-22,64.34068,10.41879,50,19869.014
ATB:JourneyPattern:0830104-2019-04-22,64.34086,10.42038,51,20047.143
ATB:JourneyPattern:0830104-2019-04-22,64.34085,10.42145,52,20166.26
ATB:JourneyPattern:0830104-2019-04-22,64.34065,10.42313,53,20354.598
ATB:JourneyPattern:0830104-2019-04-22,64.33998,10.42624,54,20708.744
ATB:JourneyPattern:0830104-2019-04-22,64.33891,10.4301,55,21154.64
ATB:JourneyPattern:0830104-2019-04-22,64.33745,10.43482,56,21704.63
ATB:JourneyPattern:0830104-2019-04-22,64.33573,10.43916,57,22224.316
ATB:JourneyPattern:0830104-2019-04-22,64.33419,10.4421,58,22593.775
ATB:JourneyPattern:0830104-2019-04-22,64.33237,10.44411,59,22895.623
ATB:JourneyPattern:0830104-2019-04-22,64.32991,10.44559,60,23215.209
ATB:JourneyPattern:0830104-2019-04-22,64.32901,10.44547,61,23316.283
ATB:JourneyPattern:0830104-2019-04-22,64.32878,10.44541,62,23342.744
ATB:JourneyPattern:0830104-2019-04-22,64.32862,10.44532,63,23363.18
ATB:JourneyPattern:0830104-2019-04-22,64.32862,10.44532,64,23363.18
ATB:JourneyPattern:0830108-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830108-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830108-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830108-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830108-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830108-2019-04-22,64.33268,10.44568,5,456.48776
ATB:JourneyPattern:0830108-2019-04-22,64.33727,10.44525,6,969.68146
ATB:JourneyPattern:0830108-2019-04-22,64.34673,10.44291,7,2054.5024
ATB:JourneyPattern:0830108-2019-04-22,64.35186,10.44205,8,2633.5403
ATB:JourneyPattern:0830108-2019-04-22,64.35302,10.44218,9,2763.4792
ATB:JourneyPattern:0830108-2019-04-22,64.35444,10.44285,10,2938.2651
ATB:JourneyPattern:0830108-2019-04-22,64.36728,10.45898,11,5233.29
ATB:JourneyPattern:0830108-2019-04-22,64.36868,10.46029,12,5446.7246
ATB:JourneyPattern:0830108-2019-04-22,64.37668,10.46508,13,6484.71
ATB:JourneyPattern:0830108-2019-04-22,64.3951,10.47669,14,8908.533
ATB:JourneyPattern:0830108-2019-04-22,64.39543,10.47718,15,8974.297
ATB:JourneyPattern:0830108-2019-04-22,64.39558,10.47767,16,9031.342
ATB:JourneyPattern:0830108-2019-04-22,64.39559,10.47825,17,9095.916
ATB:JourneyPattern:0830108-2019-04-22,64.39547,10.4789,18,9169.497
ATB:JourneyPattern:0830108-2019-04-22,64.39518,10.47936,19,9230.03
ATB:JourneyPattern:0830108-2019-04-22,64.39482,10.48024,20,9335.872
ATB:JourneyPattern:0830108-2019-04-22,64.39458,10.48094,21,9418.248
ATB:JourneyPattern:0830108-2019-04-22,64.39439,10.48165,22,9500.066
ATB:JourneyPattern:0830108-2019-04-22,64.39439,10.48165,23,9500.066
ATB:JourneyPattern:0830108-2019-04-22,64.39458,10.48094,24,9581.884
ATB:JourneyPattern:0830108-2019-04-22,64.39482,10.48024,25,9664.261
ATB:JourneyPattern:0830108-2019-04-22,64.39518,10.47936,26,9770.102
ATB:JourneyPattern:0830108-2019-04-22,64.39547,10.4789,27,9830.636
ATB:JourneyPattern:0830108-2019-04-22,64.39559,10.47825,28,9904.216
ATB:JourneyPattern:0830108-2019-04-22,64.39558,10.47767,29,9968.791
ATB:JourneyPattern:0830108-2019-04-22,64.39543,10.47718,30,10025.836
ATB:JourneyPattern:0830108-2019-04-22,64.3951,10.47669,31,10091.6
ATB:JourneyPattern:0830108-2019-04-22,64.37668,10.46508,32,12515.423
ATB:JourneyPattern:0830108-2019-04-22,64.36868,10.46029,33,13553.408
ATB:JourneyPattern:0830108-2019-04-22,64.36728,10.45898,34,13766.843
ATB:JourneyPattern:0830108-2019-04-22,64.35444,10.44285,35,16061.867
ATB:JourneyPattern:0830108-2019-04-22,64.35302,10.44218,36,16236.653
ATB:JourneyPattern:0830108-2019-04-22,64.35302,10.44218,37,16236.653
ATB:JourneyPattern:0830108-2019-04-22,64.35186,10.44205,38,16366.592
ATB:JourneyPattern:0830108-2019-04-22,64.34673,10.44291,39,16945.63
ATB:JourneyPattern:0830108-2019-04-22,64.33727,10.44525,40,18030.451
ATB:JourneyPattern:0830108-2019-04-22,64.33268,10.44568,41,18543.645
ATB:JourneyPattern:0830108-2019-04-22,64.32991,10.44559,42,18852.162
ATB:JourneyPattern:0830108-2019-04-22,64.32901,10.44547,43,18953.236
ATB:JourneyPattern:0830108-2019-04-22,64.32878,10.44541,44,18979.697
ATB:JourneyPattern:0830108-2019-04-22,64.32862,10.44532,45,19000.133
ATB:JourneyPattern:0830108-2019-04-22,64.32862,10.44532,46,19000.133
ATB:JourneyPattern:0830107-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830107-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830107-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830107-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830107-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830107-2019-04-22,64.33237,10.44411,5,467.55588
ATB:JourneyPattern:0830107-2019-04-22,64.33419,10.4421,6,769.4042
ATB:JourneyPattern:0830107-2019-04-22,64.33573,10.43916,7,1138.8641
ATB:JourneyPattern:0830107-2019-04-22,64.33745,10.43482,8,1658.5486
ATB:JourneyPattern:0830107-2019-04-22,64.33891,10.4301,9,2208.539
ATB:JourneyPattern:0830107-2019-04-22,64.33998,10.42624,10,2654.4358
ATB:JourneyPattern:0830107-2019-04-22,64.34065,10.42313,11,3008.5823
ATB:JourneyPattern:0830107-2019-04-22,64.34085,10.42145,12,3196.9194
ATB:JourneyPattern:0830107-2019-04-22,64.34086,10.42038,13,3316.0366
ATB:JourneyPattern:0830107-2019-04-22,64.34068,10.41879,14,3494.165
ATB:JourneyPattern:0830107-2019-04-22,64.34053,10.41705,15,3688.5793
ATB:JourneyPattern:0830107-2019-04-22,64.34053,10.41705,16,3688.5793
ATB:JourneyPattern:0830107-2019-04-22,64.34077,10.41877,17,3884.1091
ATB:JourneyPattern:0830107-2019-04-22,64.34097,10.42022,18,4047.0508
ATB:JourneyPattern:0830107-2019-04-22,64.34106,10.42138,19,4176.5693
ATB:JourneyPattern:0830107-2019-04-22,64.34106,10.42333,20,4393.6426
ATB:JourneyPattern:0830107-2019-04-22,64.34106,10.42633,21,4727.601
ATB:JourneyPattern:0830107-2019-04-22,64.34141,10.4298,22,5115.8394
ATB:JourneyPattern:0830107-2019-04-22,64.34229,10.43341,23,5529.47
ATB:JourneyPattern:0830107-2019-04-22,64.34331,10.43568,24,5806.504
ATB:JourneyPattern:0830107-2019-04-22,64.34561,10.43796,25,6167.021
ATB:JourneyPattern:0830107-2019-04-22,64.3487,10.44044,26,6608.0835
ATB:JourneyPattern:0830107-2019-04-22,64.35302,10.44218,27,7126.5264
ATB:JourneyPattern:0830107-2019-04-22,64.35444,10.44285,28,7301.3125
ATB:JourneyPattern:0830107-2019-04-22,64.36728,10.45898,29,9596.337
ATB:JourneyPattern:0830107-2019-04-22,64.36868,10.46029,30,9809.771
ATB:JourneyPattern:0830107-2019-04-22,64.37668,10.46508,31,10847.757
ATB:JourneyPattern:0830107-2019-04-22,64.3951,10.47669,32,13271.58
ATB:JourneyPattern:0830107-2019-04-22,64.39543,10.47718,33,13337.344
ATB:JourneyPattern:0830107-2019-04-22,64.39558,10.47767,34,13394.389
ATB:JourneyPattern:0830107-2019-04-22,64.39559,10.47825,35,13458.964
ATB:JourneyPattern:0830107-2019-04-22,64.39547,10.4789,36,13532.544
ATB:JourneyPattern:0830107-2019-04-22,64.39518,10.47936,37,13593.078
ATB:JourneyPattern:0830107-2019-04-22,64.39482,10.48024,38,13698.919
ATB:JourneyPattern:0830107-2019-04-22,64.39458,10.48094,39,13781.296
ATB:JourneyPattern:0830107-2019-04-22,64.39439,10.48165,40,13863.113
ATB:JourneyPattern:0830107-2019-04-22,64.39439,10.48165,41,13863.113
ATB:JourneyPattern:0830107-2019-04-22,64.39458,10.48094,42,13944.932
ATB:JourneyPattern:0830107-2019-04-22,64.39482,10.48024,43,14027.308
ATB:JourneyPattern:0830107-2019-04-22,64.39518,10.47936,44,14133.149
ATB:JourneyPattern:0830107-2019-04-22,64.39547,10.4789,45,14193.683
ATB:JourneyPattern:0830107-2019-04-22,64.39559,10.47825,46,14267.264
ATB:JourneyPattern:0830107-2019-04-22,64.39558,10.47767,47,14331.838
ATB:JourneyPattern:0830107-2019-04-22,64.39543,10.47718,48,14388.884
ATB:JourneyPattern:0830107-2019-04-22,64.3951,10.47669,49,14454.646
ATB:JourneyPattern:0830107-2019-04-22,64.37668,10.46508,50,16878.47
ATB:JourneyPattern:0830107-2019-04-22,64.36868,10.46029,51,17916.455
ATB:JourneyPattern:0830107-2019-04-22,64.36728,10.45898,52,18129.89
ATB:JourneyPattern:0830107-2019-04-22,64.35444,10.44285,53,20424.914
ATB:JourneyPattern:0830107-2019-04-22,64.35302,10.44218,54,20599.701
ATB:JourneyPattern:0830107-2019-04-22,64.35302,10.44218,55,20599.701
ATB:JourneyPattern:0830107-2019-04-22,64.35186,10.44205,56,20729.639
ATB:JourneyPattern:0830107-2019-04-22,64.34673,10.44291,57,21308.678
ATB:JourneyPattern:0830107-2019-04-22,64.33727,10.44525,58,22393.498
ATB:JourneyPattern:0830107-2019-04-22,64.33268,10.44568,59,22906.691
ATB:JourneyPattern:0830107-2019-04-22,64.32991,10.44559,60,23215.209
ATB:JourneyPattern:0830107-2019-04-22,64.32901,10.44547,61,23316.283
ATB:JourneyPattern:0830107-2019-04-22,64.32878,10.44541,62,23342.744
ATB:JourneyPattern:0830107-2019-04-22,64.32862,10.44532,63,23363.18
ATB:JourneyPattern:0830107-2019-04-22,64.32862,10.44532,64,23363.18
ATB:JourneyPattern:0830101-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830101-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830101-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830101-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830101-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830101-2019-04-22,64.33268,10.44568,5,456.48776
ATB:JourneyPattern:0830101-2019-04-22,64.33727,10.44525,6,969.68146
ATB:JourneyPattern:0830101-2019-04-22,64.34673,10.44291,7,2054.5024
ATB:JourneyPattern:0830101-2019-04-22,64.35186,10.44205,8,2633.5403
ATB:JourneyPattern:0830101-2019-04-22,64.35302,10.44218,9,2763.4792
ATB:JourneyPattern:0830101-2019-04-22,64.35444,10.44285,10,2938.2651
ATB:JourneyPattern:0830101-2019-04-22,64.36728,10.45898,11,5233.29
ATB:JourneyPattern:0830101-2019-04-22,64.36868,10.46029,12,5446.7246
ATB:JourneyPattern:0830101-2019-04-22,64.37668,10.46508,13,6484.71
ATB:JourneyPattern:0830101-2019-04-22,64.3951,10.47669,14,8908.533
ATB:JourneyPattern:0830101-2019-04-22,64.39543,10.47718,15,8974.297
ATB:JourneyPattern:0830101-2019-04-22,64.39558,10.47767,16,9031.342
ATB:JourneyPattern:0830101-2019-04-22,64.39559,10.47825,17,9095.916
ATB:JourneyPattern:0830101-2019-04-22,64.39547,10.4789,18,9169.497
ATB:JourneyPattern:0830101-2019-04-22,64.39518,10.47936,19,9230.03
ATB:JourneyPattern:0830101-2019-04-22,64.39482,10.48024,20,9335.872
ATB:JourneyPattern:0830101-2019-04-22,64.39458,10.48094,21,9418.248
ATB:JourneyPattern:0830101-2019-04-22,64.39439,10.48165,22,9500.066
ATB:JourneyPattern:0830101-2019-04-22,64.39439,10.48165,23,9500.066
ATB:JourneyPattern:0830101-2019-04-22,64.39458,10.48094,24,9581.884
ATB:JourneyPattern:0830101-2019-04-22,64.39482,10.48024,25,9664.261
ATB:JourneyPattern:0830101-2019-04-22,64.39518,10.47936,26,9770.102
ATB:JourneyPattern:0830101-2019-04-22,64.39547,10.4789,27,9830.636
ATB:JourneyPattern:0830101-2019-04-22,64.39559,10.47825,28,9904.216
ATB:JourneyPattern:0830101-2019-04-22,64.39558,10.47767,29,9968.791
ATB:JourneyPattern:0830101-2019-04-22,64.39543,10.47718,30,10025.836
ATB:JourneyPattern:0830101-2019-04-22,64.3951,10.47669,31,10091.6
ATB:JourneyPattern:0830101-2019-04-22,64.37668,10.46508,32,12515.423
ATB:JourneyPattern:0830101-2019-04-22,64.36868,10.46029,33,13553.408
ATB:JourneyPattern:0830101-2019-04-22,64.36728,10.45898,34,13766.843
ATB:JourneyPattern:0830101-2019-04-22,64.35444,10.44285,35,16061.867
ATB:JourneyPattern:0830101-2019-04-22,64.35302,10.44218,36,16236.653
ATB:JourneyPattern:0830101-2019-04-22,64.35302,10.44218,37,16236.653
ATB:JourneyPattern:0830101-2019-04-22,64.35186,10.44205,38,16366.592
ATB:JourneyPattern:0830101-2019-04-22,64.34673,10.44291,39,16945.63
ATB:JourneyPattern:0830101-2019-04-22,64.33727,10.44525,40,18030.451
ATB:JourneyPattern:0830101-2019-04-22,64.33268,10.44568,41,18543.645
ATB:JourneyPattern:0830101-2019-04-22,64.32991,10.44559,42,18852.162
ATB:JourneyPattern:0830101-2019-04-22,64.32901,10.44547,43,18953.236
ATB:JourneyPattern:0830101-2019-04-22,64.32878,10.44541,44,18979.697
ATB:JourneyPattern:0830101-2019-04-22,64.32862,10.44532,45,19000.133
ATB:JourneyPattern:0830101-2019-04-22,64.32862,10.44532,46,19000.133
ATB:JourneyPattern:0830106-2019-04-22,64.32862,10.44532,0,0.0
ATB:JourneyPattern:0830106-2019-04-22,64.32878,10.44541,1,20.435541
ATB:JourneyPattern:0830106-2019-04-22,64.32901,10.44547,2,46.89588
ATB:JourneyPattern:0830106-2019-04-22,64.32991,10.44559,3,147.97006
ATB:JourneyPattern:0830106-2019-04-22,64.32991,10.44559,4,147.97006
ATB:JourneyPattern:0830106-2019-04-22,64.33268,10.44568,5,456.48776
ATB:JourneyPattern:0830106-2019-04-22,64.33727,10.44525,6,969.68146
ATB:JourneyPattern:0830106-2019-04-22,64.34673,10.44291,7,2054.5024
ATB:JourneyPattern:0830106-2019-04-22,64.35186,10.44205,8,2633.5403
ATB:JourneyPattern:0830106-2019-04-22,64.35302,10.44218,9,2763.4792
